hotspot_key,segment_id,stop_id,next_stop_id,Direction,detailed_time_period,LSOA21CD,p90_passengers,median_distance_m,assumed_passenger_mass_kg,p90_pmd_tkm_scenario,pmd_rank
48350 -> 48535 | Hazel Grove to Manchester | AM interpeak,48350 -> 48535,48350,48535,Hazel Grove to Manchester,AM interpeak,E01033654,6.0,259.9989999999998,75,0.11699954999999991,603.0
48350 -> 48535 | Hazel Grove to Manchester | AM peak,48350 -> 48535,48350,48535,Hazel Grove to Manchester,AM peak,E01033654,19.0,259.9989999999998,75,0.3704985749999997,380.0
48350 -> 48535 | Hazel Grove to Manchester | Evening off-peak,48350 -> 48535,48350,48535,Hazel Grove to Manchester,Evening off-peak,E01033654,21.0,259.9989999999998,75,0.40949842499999967,328.0
48350 -> 48535 | Hazel Grove to Manchester | Night/Early morning off-peak,48350 -> 48535,48350,48535,Hazel Grove to Manchester,Night/Early morning off-peak,E01033654,34.0,259.9989999999998,75,0.6629974499999994,141.0
48350 -> 48535 | Hazel Grove to Manchester | PM interpeak,48350 -> 48535,48350,48535,Hazel Grove to Manchester,PM interpeak,E01033654,22.0,259.9989999999998,75,0.42899834999999964,310.0
48350 -> 48535 | Hazel Grove to Manchester | PM peak,48350 -> 48535,48350,48535,Hazel Grove to Manchester,PM peak,E01033654,20.0,260.0,75,0.39,353.0
48356 -> 54154 | Manchester to Hazel Grove | AM interpeak,48356 -> 54154,48356,54154,Manchester to Hazel Grove,AM interpeak,E01033654,4.0,528.2570000000001,75,0.1584771,569.0
48356 -> 54154 | Manchester to Hazel Grove | AM peak,48356 -> 54154,48356,54154,Manchester to Hazel Grove,AM peak,E01033654,15.0,528.2570000000001,75,0.594289125,188.0
48356 -> 54154 | Manchester to Hazel Grove | Evening off-peak,48356 -> 54154,48356,54154,Manchester to Hazel Grove,Evening off-peak,E01033654,6.0,528.2570000000001,75,0.23771565000000003,505.0
48356 -> 54154 | Manchester to Hazel Grove | Night/Early morning off-peak,48356 -> 54154,48356,54154,Manchester to Hazel Grove,Night/Early morning off-peak,E01033654,10.600000000000009,528.2570000000001,75,0.4199643150000004,319.0
48356 -> 54154 | Manchester to Hazel Grove | PM interpeak,48356 -> 54154,48356,54154,Manchester to Hazel Grove,PM interpeak,E01033654,16.0,528.2570000000001,75,0.6339084,161.0
48356 -> 54154 | Manchester to Hazel Grove | PM peak,48356 -> 54154,48356,54154,Manchester to Hazel Grove,PM peak,E01033654,15.0,528.2570000000001,75,0.594289125,188.0
48363 -> 48356 | Manchester to Hazel Grove | AM interpeak,48363 -> 48356,48363,48356,Manchester to Hazel Grove,AM interpeak,E01033661,3.0,168.13199999999995,75,0.03782969999999999,637.0
48363 -> 48356 | Manchester to Hazel Grove | AM peak,48363 -> 48356,48363,48356,Manchester to Hazel Grove,AM peak,E01033661,10.0,168.13199999999995,75,0.12609899999999996,587.0
48363 -> 48356 | Manchester to Hazel Grove | Evening off-peak,48363 -> 48356,48363,48356,Manchester to Hazel Grove,Evening off-peak,E01033661,4.0,168.13199999999995,75,0.05043959999999999,634.0
48363 -> 48356 | Manchester to Hazel Grove | Night/Early morning off-peak,48363 -> 48356,48363,48356,Manchester to Hazel Grove,Night/Early morning off-peak,E01033661,7.0,168.13199999999995,75,0.08826929999999997,618.0
48363 -> 48356 | Manchester to Hazel Grove | PM interpeak,48363 -> 48356,48363,48356,Manchester to Hazel Grove,PM interpeak,E01033661,11.0,168.13199999999995,75,0.13870889999999994,582.0
48363 -> 48356 | Manchester to Hazel Grove | PM peak,48363 -> 48356,48363,48356,Manchester to Hazel Grove,PM peak,E01033661,10.0,168.13199999999995,75,0.12609899999999996,587.0
48378 -> 48363 | Manchester to Hazel Grove | AM interpeak,48378 -> 48363,48378,48363,Manchester to Hazel Grove,AM interpeak,E01033653,2.0,392.812,75,0.058921799999999996,633.0
48378 -> 48363 | Manchester to Hazel Grove | AM peak,48378 -> 48363,48378,48363,Manchester to Hazel Grove,AM peak,E01033653,6.0,392.812,75,0.1767654,556.0
48378 -> 48363 | Manchester to Hazel Grove | Evening off-peak,48378 -> 48363,48378,48363,Manchester to Hazel Grove,Evening off-peak,E01033653,3.0,392.812,75,0.0883827,617.0
48378 -> 48363 | Manchester to Hazel Grove | Night/Early morning off-peak,48378 -> 48363,48378,48363,Manchester to Hazel Grove,Night/Early morning off-peak,E01033653,4.0,392.812,75,0.11784359999999999,602.0
48378 -> 48363 | Manchester to Hazel Grove | PM interpeak,48378 -> 48363,48378,48363,Manchester to Hazel Grove,PM interpeak,E01033653,6.0,392.812,75,0.1767654,556.0
48378 -> 48363 | Manchester to Hazel Grove | PM peak,48378 -> 48363,48378,48363,Manchester to Hazel Grove,PM peak,E01033653,6.0,392.812,75,0.1767654,556.0
48535 -> 50826 | Hazel Grove to Manchester | AM interpeak,48535 -> 50826,48535,50826,Hazel Grove to Manchester,AM interpeak,E01033654,6.0,168.6790000000001,75,0.07590555000000004,626.0
48535 -> 50826 | Hazel Grove to Manchester | AM peak,48535 -> 50826,48535,50826,Hazel Grove to Manchester,AM peak,E01033654,19.599999999999994,168.6790000000001,75,0.24795813000000003,492.0
48535 -> 50826 | Hazel Grove to Manchester | Evening off-peak,48535 -> 50826,48535,50826,Hazel Grove to Manchester,Evening off-peak,E01033654,21.0,168.6790000000001,75,0.2656694250000001,470.0
48535 -> 50826 | Hazel Grove to Manchester | Night/Early morning off-peak,48535 -> 50826,48535,50826,Hazel Grove to Manchester,Night/Early morning off-peak,E01033654,32.0,168.6790000000001,75,0.4048296000000002,334.0
48535 -> 50826 | Hazel Grove to Manchester | PM interpeak,48535 -> 50826,48535,50826,Hazel Grove to Manchester,PM interpeak,E01033654,21.200000000000003,168.6790000000001,75,0.2681996100000002,467.0
48535 -> 50826 | Hazel Grove to Manchester | PM peak,48535 -> 50826,48535,50826,Hazel Grove to Manchester,PM peak,E01033654,19.0,168.67799999999988,75,0.24036614999999983,501.0
48642 -> 48669 | Manchester to Hazel Grove | AM interpeak,48642 -> 48669,48642,48669,Manchester to Hazel Grove,AM interpeak,E01005221,16.0,204.14199999999983,75,0.24497039999999978,494.0
48642 -> 48669 | Manchester to Hazel Grove | AM peak,48642 -> 48669,48642,48669,Manchester to Hazel Grove,AM peak,E01005221,72.0,204.14199999999983,75,1.102366799999999,35.0
48642 -> 48669 | Manchester to Hazel Grove | Evening off-peak,48642 -> 48669,48642,48669,Manchester to Hazel Grove,Evening off-peak,E01005221,16.0,204.14199999999983,75,0.24497039999999978,494.0
48642 -> 48669 | Manchester to Hazel Grove | Night/Early morning off-peak,48642 -> 48669,48642,48669,Manchester to Hazel Grove,Night/Early morning off-peak,E01005221,27.700000000000003,204.14199999999983,75,0.42410500499999965,315.0
48642 -> 48669 | Manchester to Hazel Grove | PM interpeak,48642 -> 48669,48642,48669,Manchester to Hazel Grove,PM interpeak,E01005221,51.0,204.14199999999983,75,0.7808431499999994,90.0
48642 -> 48669 | Manchester to Hazel Grove | PM peak,48642 -> 48669,48642,48669,Manchester to Hazel Grove,PM peak,E01005221,46.0,204.14199999999983,75,0.7042898999999995,117.0
48651 -> 48677 | Manchester to Hazel Grove | AM interpeak,48651 -> 48677,48651,48677,Manchester to Hazel Grove,AM interpeak,E01005221,18.80000000000001,191.53700000000026,75,0.2700671700000005,465.0
48651 -> 48677 | Manchester to Hazel Grove | AM peak,48651 -> 48677,48651,48677,Manchester to Hazel Grove,AM peak,E01005221,76.10000000000001,191.53700000000026,75,1.0931974275000018,37.0
48651 -> 48677 | Manchester to Hazel Grove | Evening off-peak,48651 -> 48677,48651,48677,Manchester to Hazel Grove,Evening off-peak,E01005221,17.0,191.53700000000026,75,0.24420967500000032,497.0
48651 -> 48677 | Manchester to Hazel Grove | Night/Early morning off-peak,48651 -> 48677,48651,48677,Manchester to Hazel Grove,Night/Early morning off-peak,E01005221,27.799999999999997,191.53700000000026,75,0.3993546450000005,339.0
48651 -> 48677 | Manchester to Hazel Grove | PM interpeak,48651 -> 48677,48651,48677,Manchester to Hazel Grove,PM interpeak,E01005221,49.60000000000001,191.53700000000026,75,0.7125176400000011,114.0
48651 -> 48677 | Manchester to Hazel Grove | PM peak,48651 -> 48677,48651,48677,Manchester to Hazel Grove,PM peak,E01005221,45.0,191.53700000000026,75,0.6464373750000009,151.0
48654 -> 48835 | Hazel Grove to Manchester | AM interpeak,48654 -> 48835,48654,48835,Hazel Grove to Manchester,AM interpeak,E01005238,10.0,387.6270000000004,75,0.2907202500000003,447.0
48654 -> 48835 | Hazel Grove to Manchester | AM peak,48654 -> 48835,48654,48835,Hazel Grove to Manchester,AM peak,E01005238,17.0,387.6270000000004,75,0.4942244250000005,254.0
48654 -> 48835 | Hazel Grove to Manchester | Evening off-peak,48654 -> 48835,48654,48835,Hazel Grove to Manchester,Evening off-peak,E01005238,28.10000000000001,387.6270000000004,75,0.8169239025000009,79.0
48654 -> 48835 | Hazel Grove to Manchester | Night/Early morning off-peak,48654 -> 48835,48654,48835,Hazel Grove to Manchester,Night/Early morning off-peak,E01005238,42.0,387.6270000000004,75,1.2210250500000013,24.0
48654 -> 48835 | Hazel Grove to Manchester | PM interpeak,48654 -> 48835,48654,48835,Hazel Grove to Manchester,PM interpeak,E01005238,20.0,387.6270000000004,75,0.5814405000000006,195.0
48654 -> 48835 | Hazel Grove to Manchester | PM peak,48654 -> 48835,48654,48835,Hazel Grove to Manchester,PM peak,E01005238,28.0,387.6270000000004,75,0.8140167000000009,81.0
48657 -> 48663 | Manchester to Hazel Grove | AM interpeak,48657 -> 48663,48657,48663,Manchester to Hazel Grove,AM interpeak,E01034137,13.0,305.85000000000036,75,0.2982037500000004,442.0
48657 -> 48663 | Manchester to Hazel Grove | AM peak,48657 -> 48663,48657,48663,Manchester to Hazel Grove,AM peak,E01034137,63.20000000000002,305.85000000000036,75,1.449729000000002,15.0
48657 -> 48663 | Manchester to Hazel Grove | Evening off-peak,48657 -> 48663,48657,48663,Manchester to Hazel Grove,Evening off-peak,E01034137,15.0,305.85000000000036,75,0.3440812500000004,402.0
48657 -> 48663 | Manchester to Hazel Grove | Night/Early morning off-peak,48657 -> 48663,48657,48663,Manchester to Hazel Grove,Night/Early morning off-peak,E01034137,25.0,305.85000000000036,75,0.5734687500000006,205.0
48657 -> 48663 | Manchester to Hazel Grove | PM interpeak,48657 -> 48663,48657,48663,Manchester to Hazel Grove,PM interpeak,E01034137,48.5,305.85000000000036,75,1.1125293750000014,33.0
48657 -> 48663 | Manchester to Hazel Grove | PM peak,48657 -> 48663,48657,48663,Manchester to Hazel Grove,PM peak,E01034137,44.0,305.85000000000036,75,1.0093050000000012,46.0
48660 -> 48654 | Hazel Grove to Manchester | AM interpeak,48660 -> 48654,48660,48654,Hazel Grove to Manchester,AM interpeak,E01005219,10.0,287.02299999999923,75,0.2152672499999994,519.0
48660 -> 48654 | Hazel Grove to Manchester | AM peak,48660 -> 48654,48660,48654,Hazel Grove to Manchester,AM peak,E01005219,16.0,287.02299999999923,75,0.34442759999999906,400.0
48660 -> 48654 | Hazel Grove to Manchester | Evening off-peak,48660 -> 48654,48660,48654,Hazel Grove to Manchester,Evening off-peak,E01005219,30.0,287.02299999999923,75,0.6458017499999983,153.0
48660 -> 48654 | Hazel Grove to Manchester | Night/Early morning off-peak,48660 -> 48654,48660,48654,Hazel Grove to Manchester,Night/Early morning off-peak,E01005219,42.0,287.02299999999923,75,0.9041224499999976,60.0
48660 -> 48654 | Hazel Grove to Manchester | PM interpeak,48660 -> 48654,48660,48654,Hazel Grove to Manchester,PM interpeak,E01005219,19.200000000000003,287.02299999999923,75,0.4133131199999989,325.0
48660 -> 48654 | Hazel Grove to Manchester | PM peak,48660 -> 48654,48660,48654,Hazel Grove to Manchester,PM peak,E01005219,28.0,287.02299999999923,75,0.6027482999999983,180.0
48663 -> 48642 | Manchester to Hazel Grove | AM interpeak,48663 -> 48642,48663,48642,Manchester to Hazel Grove,AM interpeak,E01034138,14.0,184.83399999999983,75,0.19407569999999985,536.0
48663 -> 48642 | Manchester to Hazel Grove | AM peak,48663 -> 48642,48663,48642,Manchester to Hazel Grove,AM peak,E01034138,68.10000000000001,184.83399999999983,75,0.9440396549999992,53.0
48663 -> 48642 | Manchester to Hazel Grove | Evening off-peak,48663 -> 48642,48663,48642,Manchester to Hazel Grove,Evening off-peak,E01034138,17.0,184.83399999999983,75,0.23566334999999977,506.0
48663 -> 48642 | Manchester to Hazel Grove | Night/Early morning off-peak,48663 -> 48642,48663,48642,Manchester to Hazel Grove,Night/Early morning off-peak,E01034138,26.799999999999997,184.83399999999983,75,0.3715163399999996,377.0
48663 -> 48642 | Manchester to Hazel Grove | PM interpeak,48663 -> 48642,48663,48642,Manchester to Hazel Grove,PM interpeak,E01034138,50.5,184.83399999999983,75,0.7000587749999994,119.0
48663 -> 48642 | Manchester to Hazel Grove | PM peak,48663 -> 48642,48663,48642,Manchester to Hazel Grove,PM peak,E01034138,46.0,184.83399999999983,75,0.6376772999999994,158.0
48666 -> 48660 | Hazel Grove to Manchester | AM interpeak,48666 -> 48660,48666,48660,Hazel Grove to Manchester,AM interpeak,E01005219,10.0,257.0030000000006,75,0.19275225000000046,539.0
48666 -> 48660 | Hazel Grove to Manchester | AM peak,48666 -> 48660,48666,48660,Hazel Grove to Manchester,AM peak,E01005219,15.0,257.0030000000006,75,0.2891283750000007,448.0
48666 -> 48660 | Hazel Grove to Manchester | Evening off-peak,48666 -> 48660,48666,48660,Hazel Grove to Manchester,Evening off-peak,E01005219,31.0,257.0030000000006,75,0.5975319750000014,183.0
48666 -> 48660 | Hazel Grove to Manchester | Night/Early morning off-peak,48666 -> 48660,48666,48660,Hazel Grove to Manchester,Night/Early morning off-peak,E01005219,41.0,257.0030000000006,75,0.790284225000002,86.0
48666 -> 48660 | Hazel Grove to Manchester | PM interpeak,48666 -> 48660,48666,48660,Hazel Grove to Manchester,PM interpeak,E01005219,19.10000000000001,257.0030000000006,75,0.3681567975000011,384.0
48666 -> 48660 | Hazel Grove to Manchester | PM peak,48666 -> 48660,48666,48660,Hazel Grove to Manchester,PM peak,E01005219,29.0,257.0030000000006,75,0.5589815250000013,213.0
48669 -> 48651 | Manchester to Hazel Grove | AM interpeak,48669 -> 48651,48669,48651,Manchester to Hazel Grove,AM interpeak,E01005221,17.0,202.44700000000012,75,0.25811992500000014,481.0
48669 -> 48651 | Manchester to Hazel Grove | AM peak,48669 -> 48651,48669,48651,Manchester to Hazel Grove,AM peak,E01005221,76.0,202.44700000000012,75,1.1539479000000008,29.0
48669 -> 48651 | Manchester to Hazel Grove | Evening off-peak,48669 -> 48651,48669,48651,Manchester to Hazel Grove,Evening off-peak,E01005221,17.0,202.44700000000012,75,0.25811992500000014,481.0
48669 -> 48651 | Manchester to Hazel Grove | Night/Early morning off-peak,48669 -> 48651,48669,48651,Manchester to Hazel Grove,Night/Early morning off-peak,E01005221,28.0,202.44700000000012,75,0.42513870000000026,313.0
48669 -> 48651 | Manchester to Hazel Grove | PM interpeak,48669 -> 48651,48669,48651,Manchester to Hazel Grove,PM interpeak,E01005221,52.0,202.44700000000012,75,0.7895433000000004,87.0
48669 -> 48651 | Manchester to Hazel Grove | PM peak,48669 -> 48651,48669,48651,Manchester to Hazel Grove,PM peak,E01005221,47.80000000000001,202.44700000000012,75,0.7257724950000006,109.0
48672 -> 48666 | Hazel Grove to Manchester | AM interpeak,48672 -> 48666,48672,48666,Hazel Grove to Manchester,AM interpeak,E01005221,10.0,311.46299999999974,75,0.2335972499999998,510.0
48672 -> 48666 | Hazel Grove to Manchester | AM peak,48672 -> 48666,48672,48666,Hazel Grove to Manchester,AM peak,E01005221,17.0,311.46299999999974,75,0.39711532499999963,343.0
48672 -> 48666 | Hazel Grove to Manchester | Evening off-peak,48672 -> 48666,48672,48666,Hazel Grove to Manchester,Evening off-peak,E01005221,31.0,311.46299999999974,75,0.7241514749999994,110.0
48672 -> 48666 | Hazel Grove to Manchester | Night/Early morning off-peak,48672 -> 48666,48672,48666,Hazel Grove to Manchester,Night/Early morning off-peak,E01005221,41.0,311.46299999999974,75,0.9577487249999992,50.0
48672 -> 48666 | Hazel Grove to Manchester | PM interpeak,48672 -> 48666,48672,48666,Hazel Grove to Manchester,PM interpeak,E01005221,19.0,311.46299999999974,75,0.4438347749999996,297.0
48672 -> 48666 | Hazel Grove to Manchester | PM peak,48672 -> 48666,48672,48666,Hazel Grove to Manchester,PM peak,E01005221,28.5,311.46299999999974,75,0.6657521624999995,140.0
48675 -> 48672 | Hazel Grove to Manchester | AM interpeak,48675 -> 48672,48675,48672,Hazel Grove to Manchester,AM interpeak,E01005221,10.900000000000006,221.54100000000017,75,0.18110976750000024,551.0
48675 -> 48672 | Hazel Grove to Manchester | AM peak,48675 -> 48672,48675,48672,Hazel Grove to Manchester,AM peak,E01005221,17.0,221.54100000000017,75,0.2824647750000002,454.0
48675 -> 48672 | Hazel Grove to Manchester | Evening off-peak,48675 -> 48672,48675,48672,Hazel Grove to Manchester,Evening off-peak,E01005221,29.0,221.54100000000108,75,0.4818516750000023,264.0
48675 -> 48672 | Hazel Grove to Manchester | Night/Early morning off-peak,48675 -> 48672,48675,48672,Hazel Grove to Manchester,Night/Early morning off-peak,E01005221,42.0,221.54100000000017,75,0.6978541500000005,121.0
48675 -> 48672 | Hazel Grove to Manchester | PM interpeak,48675 -> 48672,48675,48672,Hazel Grove to Manchester,PM interpeak,E01005221,19.200000000000003,221.54100000000017,75,0.3190190400000003,425.0
48675 -> 48672 | Hazel Grove to Manchester | PM peak,48675 -> 48672,48675,48672,Hazel Grove to Manchester,PM peak,E01005221,29.0,221.54100000000017,75,0.48185167500000037,265.0
48677 -> 48680 | Manchester to Hazel Grove | AM interpeak,48677 -> 48680,48677,48680,Manchester to Hazel Grove,AM interpeak,E01005222,20.0,199.52700000000004,75,0.29929050000000007,440.0
48677 -> 48680 | Manchester to Hazel Grove | AM peak,48677 -> 48680,48677,48680,Manchester to Hazel Grove,AM peak,E01005222,74.10000000000001,199.52700000000004,75,1.1088713025000003,34.0
48677 -> 48680 | Manchester to Hazel Grove | Evening off-peak,48677 -> 48680,48677,48680,Manchester to Hazel Grove,Evening off-peak,E01005222,16.0,199.52700000000004,75,0.23943240000000002,503.0
48677 -> 48680 | Manchester to Hazel Grove | Night/Early morning off-peak,48677 -> 48680,48677,48680,Manchester to Hazel Grove,Night/Early morning off-peak,E01005222,25.799999999999997,199.52700000000004,75,0.38608474500000006,359.0
48677 -> 48680 | Manchester to Hazel Grove | PM interpeak,48677 -> 48680,48677,48680,Manchester to Hazel Grove,PM interpeak,E01005222,49.0,199.52700000000004,75,0.7332617250000001,107.0
48677 -> 48680 | Manchester to Hazel Grove | PM peak,48677 -> 48680,48677,48680,Manchester to Hazel Grove,PM peak,E01005222,43.0,199.52700000000004,75,0.6434745750000002,157.0
48680 -> 134267 | Manchester to Hazel Grove | AM interpeak,48680 -> 134267,48680,134267,Manchester to Hazel Grove,AM interpeak,E01005222,22.0,522.777,75,0.86258205,69.0
48680 -> 134267 | Manchester to Hazel Grove | AM peak,48680 -> 134267,48680,134267,Manchester to Hazel Grove,AM peak,E01005222,72.4,522.777,75,2.83867911,1.0
48680 -> 134267 | Manchester to Hazel Grove | Evening off-peak,48680 -> 134267,48680,134267,Manchester to Hazel Grove,Evening off-peak,E01005222,16.0,522.777,75,0.6273324,167.0
48680 -> 134267 | Manchester to Hazel Grove | Night/Early morning off-peak,48680 -> 134267,48680,134267,Manchester to Hazel Grove,Night/Early morning off-peak,E01005222,25.799999999999997,522.777,75,1.011573495,45.0
48680 -> 134267 | Manchester to Hazel Grove | PM interpeak,48680 -> 134267,48680,134267,Manchester to Hazel Grove,PM interpeak,E01005222,48.5,522.777,75,1.9016013375000003,3.0
48680 -> 134267 | Manchester to Hazel Grove | PM peak,48680 -> 134267,48680,134267,Manchester to Hazel Grove,PM peak,E01005222,41.0,522.777,75,1.6075392750000004,7.0
48683 -> 48675 | Hazel Grove to Manchester | AM interpeak,48683 -> 48675,48683,48675,Hazel Grove to Manchester,AM interpeak,E01005216,11.0,224.1299999999992,75,0.18490724999999933,544.0
48683 -> 48675 | Hazel Grove to Manchester | AM peak,48683 -> 48675,48683,48675,Hazel Grove to Manchester,AM peak,E01005216,18.0,224.1299999999992,75,0.30257549999999894,438.0
48683 -> 48675 | Hazel Grove to Manchester | Evening off-peak,48683 -> 48675,48683,48675,Hazel Grove to Manchester,Evening off-peak,E01005216,29.0,224.1299999999992,75,0.4874827499999982,259.0
48683 -> 48675 | Hazel Grove to Manchester | Night/Early morning off-peak,48683 -> 48675,48683,48675,Hazel Grove to Manchester,Night/Early morning off-peak,E01005216,41.0,224.1299999999992,75,0.6891997499999976,125.0
48683 -> 48675 | Hazel Grove to Manchester | PM interpeak,48683 -> 48675,48683,48675,Hazel Grove to Manchester,PM interpeak,E01005216,20.0,224.1300000000001,75,0.3361950000000002,408.0
48683 -> 48675 | Hazel Grove to Manchester | PM peak,48683 -> 48675,48683,48675,Hazel Grove to Manchester,PM peak,E01005216,28.0,224.1300000000001,75,0.47067300000000023,276.0
48686 -> 48683 | Hazel Grove to Manchester | AM interpeak,48686 -> 48683,48686,48683,Hazel Grove to Manchester,AM interpeak,E01005215,11.0,381.47699999999986,75,0.31471852499999986,428.0
48686 -> 48683 | Hazel Grove to Manchester | AM peak,48686 -> 48683,48686,48683,Hazel Grove to Manchester,AM peak,E01005215,18.5,381.47699999999986,75,0.5292993374999998,231.0
48686 -> 48683 | Hazel Grove to Manchester | Evening off-peak,48686 -> 48683,48686,48683,Hazel Grove to Manchester,Evening off-peak,E01005215,28.0,381.47700000000077,75,0.8011017000000017,85.0
48686 -> 48683 | Hazel Grove to Manchester | Night/Early morning off-peak,48686 -> 48683,48686,48683,Hazel Grove to Manchester,Night/Early morning off-peak,E01005215,38.900000000000006,381.47699999999986,75,1.1129591474999998,32.0
48686 -> 48683 | Hazel Grove to Manchester | PM interpeak,48686 -> 48683,48686,48683,Hazel Grove to Manchester,PM interpeak,E01005215,20.10000000000001,381.47600000000057,75,0.5750750700000011,203.0
48686 -> 48683 | Hazel Grove to Manchester | PM peak,48686 -> 48683,48686,48683,Hazel Grove to Manchester,PM peak,E01005215,29.0,381.47600000000057,75,0.8297103000000012,76.0
48831 -> 50410 | Hazel Grove to Manchester | AM interpeak,48831 -> 50410,48831,50410,Hazel Grove to Manchester,AM interpeak,E01005234,9.0,496.5589999999993,75,0.3351773249999995,409.0
48831 -> 50410 | Hazel Grove to Manchester | AM peak,48831 -> 50410,48831,50410,Hazel Grove to Manchester,AM peak,E01005234,16.0,496.5589999999993,75,0.5958707999999991,185.0
48831 -> 50410 | Hazel Grove to Manchester | Evening off-peak,48831 -> 50410,48831,50410,Hazel Grove to Manchester,Evening off-peak,E01005234,27.0,496.5589999999993,75,1.0055319749999985,47.0
48831 -> 50410 | Hazel Grove to Manchester | Night/Early morning off-peak,48831 -> 50410,48831,50410,Hazel Grove to Manchester,Night/Early morning off-peak,E01005234,38.2,496.5589999999993,75,1.4226415349999981,16.0
48831 -> 50410 | Hazel Grove to Manchester | PM interpeak,48831 -> 50410,48831,50410,Hazel Grove to Manchester,PM interpeak,E01005234,20.200000000000003,496.5589999999993,75,0.752286884999999,104.0
48831 -> 50410 | Hazel Grove to Manchester | PM peak,48831 -> 50410,48831,50410,Hazel Grove to Manchester,PM peak,E01005234,27.200000000000017,496.5589999999993,75,1.0129803599999991,44.0
48833 -> 48837 | Manchester to Hazel Grove | AM interpeak,48833 -> 48837,48833,48837,Manchester to Hazel Grove,AM interpeak,E01005234,11.0,222.3729999999996,75,0.18345772499999963,547.0
48833 -> 48837 | Manchester to Hazel Grove | AM peak,48833 -> 48837,48833,48837,Manchester to Hazel Grove,AM peak,E01005234,56.900000000000006,222.3729999999996,75,0.9489767774999983,51.0
48833 -> 48837 | Manchester to Hazel Grove | Evening off-peak,48833 -> 48837,48833,48837,Manchester to Hazel Grove,Evening off-peak,E01005234,15.0,222.3729999999996,75,0.25016962499999956,490.0
48833 -> 48837 | Manchester to Hazel Grove | Night/Early morning off-peak,48833 -> 48837,48833,48837,Manchester to Hazel Grove,Night/Early morning off-peak,E01005234,24.0,222.3729999999996,75,0.4002713999999993,335.0
48833 -> 48837 | Manchester to Hazel Grove | PM interpeak,48833 -> 48837,48833,48837,Manchester to Hazel Grove,PM interpeak,E01005234,43.0,222.3729999999996,75,0.7171529249999987,112.0
48833 -> 48837 | Manchester to Hazel Grove | PM peak,48833 -> 48837,48833,48837,Manchester to Hazel Grove,PM peak,E01005234,42.80000000000001,222.3729999999996,75,0.7138173299999988,113.0
48835 -> 48831 | Hazel Grove to Manchester | AM interpeak,48835 -> 48831,48835,48831,Hazel Grove to Manchester,AM interpeak,E01005234,9.0,185.8130000000001,75,0.12542377500000007,589.0
48835 -> 48831 | Hazel Grove to Manchester | AM peak,48835 -> 48831,48835,48831,Hazel Grove to Manchester,AM peak,E01005234,16.0,185.8130000000001,75,0.22297560000000013,518.0
48835 -> 48831 | Hazel Grove to Manchester | Evening off-peak,48835 -> 48831,48835,48831,Hazel Grove to Manchester,Evening off-peak,E01005234,27.10000000000001,185.8130000000001,75,0.37766492250000033,368.0
48835 -> 48831 | Hazel Grove to Manchester | Night/Early morning off-peak,48835 -> 48831,48835,48831,Hazel Grove to Manchester,Night/Early morning off-peak,E01005234,41.0,185.8130000000001,75,0.5713749750000003,209.0
48835 -> 48831 | Hazel Grove to Manchester | PM interpeak,48835 -> 48831,48835,48831,Hazel Grove to Manchester,PM interpeak,E01005234,20.0,185.8130000000001,75,0.2787195000000002,456.0
48835 -> 48831 | Hazel Grove to Manchester | PM peak,48835 -> 48831,48835,48831,Hazel Grove to Manchester,PM peak,E01005234,27.0,185.8130000000001,75,0.3762713250000002,370.0
48837 -> 48657 | Manchester to Hazel Grove | AM interpeak,48837 -> 48657,48837,48657,Manchester to Hazel Grove,AM interpeak,E01034137,12.0,377.8609999999999,75,0.3400748999999999,405.0
48837 -> 48657 | Manchester to Hazel Grove | AM peak,48837 -> 48657,48837,48657,Manchester to Hazel Grove,AM peak,E01034137,58.900000000000006,377.8609999999999,75,1.6692009674999997,6.0
48837 -> 48657 | Manchester to Hazel Grove | Evening off-peak,48837 -> 48657,48837,48657,Manchester to Hazel Grove,Evening off-peak,E01034137,15.0,377.8609999999999,75,0.42509362499999986,314.0
48837 -> 48657 | Manchester to Hazel Grove | Night/Early morning off-peak,48837 -> 48657,48837,48657,Manchester to Hazel Grove,Night/Early morning off-peak,E01034137,23.799999999999997,377.8609999999999,75,0.6744818849999997,134.0
48837 -> 48657 | Manchester to Hazel Grove | PM interpeak,48837 -> 48657,48837,48657,Manchester to Hazel Grove,PM interpeak,E01034137,46.5,377.8609999999999,75,1.3177902374999995,19.0
48837 -> 48657 | Manchester to Hazel Grove | PM peak,48837 -> 48657,48837,48657,Manchester to Hazel Grove,PM peak,E01034137,44.0,377.8609999999999,75,1.2469412999999996,21.0
50410 -> 50414 | Hazel Grove to Manchester | AM interpeak,50410 -> 50414,50410,50414,Hazel Grove to Manchester,AM interpeak,E01005232,9.0,331.66799999999967,75,0.2238758999999998,517.0
50410 -> 50414 | Hazel Grove to Manchester | AM peak,50410 -> 50414,50410,50414,Hazel Grove to Manchester,AM peak,E01005232,17.0,331.66799999999967,75,0.4228766999999995,317.0
50410 -> 50414 | Hazel Grove to Manchester | Evening off-peak,50410 -> 50414,50410,50414,Hazel Grove to Manchester,Evening off-peak,E01005232,26.900000000000006,331.66799999999967,75,0.6691401899999995,138.0
50410 -> 50414 | Hazel Grove to Manchester | Night/Early morning off-peak,50410 -> 50414,50410,50414,Hazel Grove to Manchester,Night/Early morning off-peak,E01005232,38.10000000000001,331.66799999999967,75,0.9477413099999992,52.0
