segment_id,stop_id,next_stop_id,Direction,detailed_time_period,LSOA21CD,stop_name,next_stop_name,observations,median_distance_m,median_passengers,p90_passengers,p90_capacity_utilisation,p90_pmd_tkm,p90_capacity_pct,seated_headroom_p90,total_headroom_p90,hotspot_key
50416 -> 50418,50416,50418,Hazel Grove to Manchester,AM peak,E01034119,Longsight Police Station,Plymouth Grove West,119,196.97199999999975,9.0,17.200000000000003,0.17200000000000004,0.23037845119999975,17.200000000000003,55.8,82.8,50416 -> 50418 | Hazel Grove to Manchester | AM peak
50416 -> 50418,50416,50418,Hazel Grove to Manchester,Evening off-peak,E01034119,Longsight Police Station,Plymouth Grove West,122,196.97199999999975,17.0,26.0,0.26,0.3482464959999996,26.0,47.0,74.0,50416 -> 50418 | Hazel Grove to Manchester | Evening off-peak
50416 -> 50418,50416,50418,Hazel Grove to Manchester,Night/Early morning off-peak,E01034119,Longsight Police Station,Plymouth Grove West,78,196.97199999999975,23.5,36.0,0.36,0.4821874559999994,36.0,37.0,64.0,50416 -> 50418 | Hazel Grove to Manchester | Night/Early morning off-peak
50416 -> 50418,50416,50418,Hazel Grove to Manchester,PM interpeak,E01034119,Longsight Police Station,Plymouth Grove West,100,196.97199999999975,12.0,22.0,0.22,0.29467011199999965,22.0,51.0,78.0,50416 -> 50418 | Hazel Grove to Manchester | PM interpeak
50416 -> 50418,50416,50418,Hazel Grove to Manchester,PM peak,E01034119,Longsight Police Station,Plymouth Grove West,150,196.97199999999975,16.5,24.099999999999994,0.24099999999999994,0.32279771359999954,24.099999999999994,48.900000000000006,75.9,50416 -> 50418 | Hazel Grove to Manchester | PM peak
50418 -> 50420,50418,50420,Hazel Grove to Manchester,AM interpeak,E01005063,Plymouth Grove West,Winterford Avenue,194,305.6999999999989,5.0,8.0,0.08,0.1663002559999998,8.0,65.0,92.0,50418 -> 50420 | Hazel Grove to Manchester | AM interpeak
50418 -> 50420,50418,50420,Hazel Grove to Manchester,AM peak,E01005063,Plymouth Grove West,Winterford Avenue,118,305.6999999999989,9.0,17.0,0.17,0.35338919999999874,17.0,56.0,83.0,50418 -> 50420 | Hazel Grove to Manchester | AM peak
50418 -> 50420,50418,50420,Hazel Grove to Manchester,Evening off-peak,E01005063,Plymouth Grove West,Winterford Avenue,122,305.6999999999989,17.0,25.900000000000006,0.25900000000000006,0.5383988399999983,25.900000000000006,47.099999999999994,74.1,50418 -> 50420 | Hazel Grove to Manchester | Evening off-peak
50418 -> 50420,50418,50420,Hazel Grove to Manchester,Night/Early morning off-peak,E01005063,Plymouth Grove West,Winterford Avenue,79,305.6999999999989,23.0,34.2,0.342,0.7109359199999975,34.2,38.8,65.8,50418 -> 50420 | Hazel Grove to Manchester | Night/Early morning off-peak
50418 -> 50420,50418,50420,Hazel Grove to Manchester,PM interpeak,E01005063,Plymouth Grove West,Winterford Avenue,100,305.6999999999998,13.0,21.0,0.21,0.4365395999999987,21.0,52.0,79.0,50418 -> 50420 | Hazel Grove to Manchester | PM interpeak
50418 -> 50420,50418,50420,Hazel Grove to Manchester,PM peak,E01005063,Plymouth Grove West,Winterford Avenue,149,305.7000000000007,16.0,23.200000000000017,0.23200000000000018,0.48227232000000153,23.200000000000017,49.79999999999998,76.79999999999998,50418 -> 50420 | Hazel Grove to Manchester | PM peak
50420 -> 50422,50420,50422,Hazel Grove to Manchester,AM interpeak,E01005063,Winterford Avenue,Devonshire Street,193,250.82600000000093,5.0,7.800000000000011,0.07800000000000011,0.13303820559999985,7.800000000000011,65.19999999999999,92.19999999999999,50420 -> 50422 | Hazel Grove to Manchester | AM interpeak
50420 -> 50422,50420,50422,Hazel Grove to Manchester,AM peak,E01005063,Winterford Avenue,Devonshire Street,118,250.82600000000093,9.0,17.0,0.17,0.28995485599999954,17.0,56.0,83.0,50420 -> 50422 | Hazel Grove to Manchester | AM peak
50420 -> 50422,50420,50422,Hazel Grove to Manchester,Evening off-peak,E01005063,Winterford Avenue,Devonshire Street,119,250.82600000000093,16.0,24.200000000000003,0.24200000000000002,0.4127592656000016,24.200000000000003,48.8,75.8,50420 -> 50422 | Hazel Grove to Manchester | Evening off-peak
50420 -> 50422,50420,50422,Hazel Grove to Manchester,Night/Early morning off-peak,E01005063,Winterford Avenue,Devonshire Street,83,250.82600000000093,24.0,33.599999999999994,0.33599999999999997,0.573087244800002,33.599999999999994,39.400000000000006,66.4,50420 -> 50422 | Hazel Grove to Manchester | Night/Early morning off-peak
50420 -> 50422,50420,50422,Hazel Grove to Manchester,PM interpeak,E01005063,Winterford Avenue,Devonshire Street,99,250.82600000000093,13.0,22.0,0.22,0.37523569599999923,22.0,51.0,78.0,50420 -> 50422 | Hazel Grove to Manchester | PM interpeak
50420 -> 50422,50420,50422,Hazel Grove to Manchester,PM peak,E01005063,Winterford Avenue,Devonshire Street,150,250.82600000000002,16.0,23.0,0.23,0.3922918639999986,23.0,50.0,77.0,50420 -> 50422 | Hazel Grove to Manchester | PM peak
50422 -> 50428,50422,50428,Hazel Grove to Manchester,AM interpeak,E01005063,Devonshire Street,Cavanagh Close,192,302.8600000000006,4.0,7.0,0.07,0.14416136000000027,7.000000000000001,66.0,93.0,50422 -> 50428 | Hazel Grove to Manchester | AM interpeak
50422 -> 50428,50422,50428,Hazel Grove to Manchester,AM peak,E01005063,Devonshire Street,Cavanagh Close,118,302.8600000000006,9.0,17.599999999999994,0.17599999999999996,0.36246284800000056,17.599999999999998,55.400000000000006,82.4,50422 -> 50428 | Hazel Grove to Manchester | AM peak
50422 -> 50428,50422,50428,Hazel Grove to Manchester,Evening off-peak,E01005063,Devonshire Street,Cavanagh Close,119,302.8600000000006,15.0,24.200000000000003,0.24200000000000002,0.49838641600000094,24.200000000000003,48.8,75.8,50422 -> 50428 | Hazel Grove to Manchester | Evening off-peak
50422 -> 50428,50422,50428,Hazel Grove to Manchester,Night/Early morning off-peak,E01005063,Devonshire Street,Cavanagh Close,83,302.8600000000006,23.0,35.8,0.35799999999999993,0.7372823840000013,35.79999999999999,37.2,64.2,50422 -> 50428 | Hazel Grove to Manchester | Night/Early morning off-peak
50422 -> 50428,50422,50428,Hazel Grove to Manchester,PM interpeak,E01005063,Devonshire Street,Cavanagh Close,100,302.8600000000006,14.0,23.0,0.23,0.47367304000000093,23.0,50.0,77.0,50422 -> 50428 | Hazel Grove to Manchester | PM interpeak
50422 -> 50428,50422,50428,Hazel Grove to Manchester,PM peak,E01005063,Devonshire Street,Cavanagh Close,150,302.8600000000006,15.0,23.0,0.23,0.47367304000000093,23.0,50.0,77.0,50422 -> 50428 | Hazel Grove to Manchester | PM peak
50424 -> 50430,50424,50430,Manchester to Hazel Grove,AM interpeak,E01005065,Apollo Theatre,Cavanagh Close,194,302.961,3.0,6.0,0.06,0.123608088,6.0,67.0,94.0,50424 -> 50430 | Manchester to Hazel Grove | AM interpeak
50424 -> 50430,50424,50430,Manchester to Hazel Grove,AM peak,E01005065,Apollo Theatre,Cavanagh Close,115,302.961,12.0,27.0,0.27,0.5562363960000001,27.0,46.0,73.0,50424 -> 50430 | Manchester to Hazel Grove | AM peak
50424 -> 50430,50424,50430,Manchester to Hazel Grove,Evening off-peak,E01005065,Apollo Theatre,Cavanagh Close,133,302.961,4.0,8.0,0.08,0.16481078400000004,8.0,65.0,92.0,50424 -> 50430 | Manchester to Hazel Grove | Evening off-peak
50424 -> 50430,50424,50430,Manchester to Hazel Grove,Night/Early morning off-peak,E01005065,Apollo Theatre,Cavanagh Close,75,302.961,7.0,14.0,0.14,0.28841887200000005,14.000000000000002,59.0,86.0,50424 -> 50430 | Manchester to Hazel Grove | Night/Early morning off-peak
50424 -> 50430,50424,50430,Manchester to Hazel Grove,PM interpeak,E01005065,Apollo Theatre,Cavanagh Close,97,302.961,14.0,23.400000000000006,0.23400000000000007,0.4820715432000002,23.400000000000006,49.599999999999994,76.6,50424 -> 50430 | Manchester to Hazel Grove | PM interpeak
50424 -> 50430,50424,50430,Manchester to Hazel Grove,PM peak,E01005065,Apollo Theatre,Cavanagh Close,152,302.961,14.0,23.0,0.23,0.47383100400000006,23.0,50.0,77.0,50424 -> 50430 | Manchester to Hazel Grove | PM peak
50426 -> 54156,50426,54156,Hazel Grove to Manchester,AM interpeak,E01005065,Apollo Theatre,Ardwick Green Park,194,273.14600000000064,4.0,7.0,0.07,0.1300170200000002,7.000000000000001,66.0,93.0,50426 -> 54156 | Hazel Grove to Manchester | AM interpeak
50426 -> 54156,50426,54156,Hazel Grove to Manchester,AM peak,E01005065,Apollo Theatre,Ardwick Green Park,115,273.14600000000064,9.0,19.0,0.19,0.3529046320000009,19.0,54.0,81.0,50426 -> 54156 | Hazel Grove to Manchester | AM peak
50426 -> 54156,50426,54156,Hazel Grove to Manchester,Evening off-peak,E01005065,Apollo Theatre,Ardwick Green Park,120,273.14600000000064,14.0,22.0,0.22,0.408626416000001,22.0,51.0,78.0,50426 -> 54156 | Hazel Grove to Manchester | Evening off-peak
50426 -> 54156,50426,54156,Hazel Grove to Manchester,Night/Early morning off-peak,E01005065,Apollo Theatre,Ardwick Green Park,82,273.14600000000064,22.0,33.900000000000006,0.3390000000000001,0.6296561592000016,33.900000000000006,39.099999999999994,66.1,50426 -> 54156 | Hazel Grove to Manchester | Night/Early morning off-peak
50426 -> 54156,50426,54156,Hazel Grove to Manchester,PM interpeak,E01005065,Apollo Theatre,Ardwick Green Park,99,273.14600000000064,14.0,22.200000000000003,0.22200000000000003,0.41234120160000104,22.200000000000003,50.8,77.8,50426 -> 54156 | Hazel Grove to Manchester | PM interpeak
50426 -> 54156,50426,54156,Hazel Grove to Manchester,PM peak,E01005065,Apollo Theatre,Ardwick Green Park,152,273.14600000000064,14.0,22.0,0.22,0.408626416000001,22.0,51.0,78.0,50426 -> 54156 | Hazel Grove to Manchester | PM peak
50428 -> 50426,50428,50426,Hazel Grove to Manchester,AM interpeak,E01005065,Cavanagh Close,Apollo Theatre,193,292.6129999999994,4.0,7.0,0.07,0.13928378799999971,7.000000000000001,66.0,93.0,50428 -> 50426 | Hazel Grove to Manchester | AM interpeak
50428 -> 50426,50428,50426,Hazel Grove to Manchester,AM peak,E01005065,Cavanagh Close,Apollo Theatre,116,292.6129999999994,9.0,19.5,0.195,0.3880048379999992,19.5,53.5,80.5,50428 -> 50426 | Hazel Grove to Manchester | AM peak
50428 -> 50426,50428,50426,Hazel Grove to Manchester,Evening off-peak,E01005065,Cavanagh Close,Apollo Theatre,120,292.6129999999994,15.0,24.0,0.24,0.477544415999999,24.0,49.0,76.0,50428 -> 50426 | Hazel Grove to Manchester | Evening off-peak
50428 -> 50426,50428,50426,Hazel Grove to Manchester,Night/Early morning off-peak,E01005065,Cavanagh Close,Apollo Theatre,82,292.6129999999994,22.5,32.900000000000006,0.32900000000000007,0.6546338035999989,32.900000000000006,40.099999999999994,67.1,50428 -> 50426 | Hazel Grove to Manchester | Night/Early morning off-peak
50428 -> 50426,50428,50426,Hazel Grove to Manchester,PM interpeak,E01005065,Cavanagh Close,Apollo Theatre,99,292.6129999999994,15.0,23.0,0.23,0.45764673199999906,23.0,50.0,77.0,50428 -> 50426 | Hazel Grove to Manchester | PM interpeak
50428 -> 50426,50428,50426,Hazel Grove to Manchester,PM peak,E01005065,Cavanagh Close,Apollo Theatre,152,292.6129999999994,15.0,22.0,0.22,0.4377490479999991,22.0,51.0,78.0,50428 -> 50426 | Hazel Grove to Manchester | PM peak
50430 -> 50432,50430,50432,Manchester to Hazel Grove,AM interpeak,E01005063,Cavanagh Close,Devonshire Street,194,297.3700000000001,4.0,7.0,0.07,0.14154812000000006,7.000000000000001,66.0,93.0,50430 -> 50432 | Manchester to Hazel Grove | AM interpeak
50430 -> 50432,50430,50432,Manchester to Hazel Grove,AM peak,E01005063,Cavanagh Close,Devonshire Street,115,297.3700000000001,15.0,30.200000000000017,0.30200000000000016,0.6106790320000006,30.200000000000017,42.79999999999998,69.79999999999998,50430 -> 50432 | Manchester to Hazel Grove | AM peak
50430 -> 50432,50430,50432,Manchester to Hazel Grove,Evening off-peak,E01005063,Cavanagh Close,Devonshire Street,133,297.3700000000001,4.0,9.0,0.09,0.1819904400000001,9.0,64.0,91.0,50430 -> 50432 | Manchester to Hazel Grove | Evening off-peak
50430 -> 50432,50430,50432,Manchester to Hazel Grove,Night/Early morning off-peak,E01005063,Cavanagh Close,Devonshire Street,75,297.3700000000001,8.0,16.60000000000001,0.1660000000000001,0.3356712560000003,16.60000000000001,56.39999999999999,83.39999999999999,50430 -> 50432 | Manchester to Hazel Grove | Night/Early morning off-peak
50430 -> 50432,50430,50432,Manchester to Hazel Grove,PM interpeak,E01005063,Cavanagh Close,Devonshire Street,97,297.3700000000001,16.0,27.0,0.27,0.5459713200000003,27.0,46.0,73.0,50430 -> 50432 | Manchester to Hazel Grove | PM interpeak
50430 -> 50432,50430,50432,Manchester to Hazel Grove,PM peak,E01005063,Cavanagh Close,Devonshire Street,152,297.3700000000001,17.0,25.900000000000006,0.25900000000000006,0.5237280440000003,25.900000000000006,47.099999999999994,74.1,50430 -> 50432 | Manchester to Hazel Grove | PM peak
50432 -> 50434,50432,50434,Manchester to Hazel Grove,AM interpeak,E01005063,Devonshire Street,Winterford Avenue,194,239.0590000000002,4.0,8.0,0.08,0.1300480960000001,8.0,65.0,92.0,50432 -> 50434 | Manchester to Hazel Grove | AM interpeak
50432 -> 50434,50432,50434,Manchester to Hazel Grove,AM peak,E01005063,Devonshire Street,Winterford Avenue,113,239.0590000000002,16.0,34.599999999999994,0.3459999999999999,0.5624580152000004,34.599999999999994,38.400000000000006,65.4,50432 -> 50434 | Manchester to Hazel Grove | AM peak
50432 -> 50434,50432,50434,Manchester to Hazel Grove,Evening off-peak,E01005063,Devonshire Street,Winterford Avenue,135,239.0590000000002,5.0,9.600000000000009,0.09600000000000009,0.15605771520000025,9.600000000000009,63.39999999999999,90.39999999999999,50432 -> 50434 | Manchester to Hazel Grove | Evening off-peak
50432 -> 50434,50432,50434,Manchester to Hazel Grove,Night/Early morning off-peak,E01005063,Devonshire Street,Winterford Avenue,75,239.0590000000002,10.0,18.0,0.18,0.2926082160000002,18.0,55.0,82.0,50432 -> 50434 | Manchester to Hazel Grove | Night/Early morning off-peak
50432 -> 50434,50432,50434,Manchester to Hazel Grove,PM interpeak,E01005063,Devonshire Street,Winterford Avenue,97,239.0590000000002,18.0,29.400000000000006,0.29400000000000004,0.47792675280000047,29.400000000000006,43.599999999999994,70.6,50432 -> 50434 | Manchester to Hazel Grove | PM interpeak
50432 -> 50434,50432,50434,Manchester to Hazel Grove,PM peak,E01005063,Devonshire Street,Winterford Avenue,152,239.0590000000002,20.0,29.0,0.29,0.4714243480000004,28.999999999999996,44.0,71.0,50432 -> 50434 | Manchester to Hazel Grove | PM peak
50434 -> 50436,50434,50436,Manchester to Hazel Grove,AM interpeak,E01005239,Winterford Avenue,Plymouth Grove West,193,283.06899999999996,5.0,9.0,0.09,0.17323822799999997,9.0,64.0,91.0,50434 -> 50436 | Manchester to Hazel Grove | AM interpeak
50434 -> 50436,50434,50436,Manchester to Hazel Grove,AM peak,E01005239,Winterford Avenue,Plymouth Grove West,113,283.06899999999996,19.0,40.599999999999994,0.4059999999999999,0.7814968951999998,40.599999999999994,32.400000000000006,59.400000000000006,50434 -> 50436 | Manchester to Hazel Grove | AM peak
50434 -> 50436,50434,50436,Manchester to Hazel Grove,Evening off-peak,E01005239,Winterford Avenue,Plymouth Grove West,135,283.06899999999996,5.0,10.600000000000009,0.1060000000000001,0.20403613520000013,10.600000000000009,62.39999999999999,89.39999999999999,50434 -> 50436 | Manchester to Hazel Grove | Evening off-peak
50434 -> 50436,50434,50436,Manchester to Hazel Grove,Night/Early morning off-peak,E01005239,Winterford Avenue,Plymouth Grove West,75,283.06899999999996,11.0,20.60000000000001,0.20600000000000007,0.3965230552000001,20.60000000000001,52.39999999999999,79.39999999999999,50434 -> 50436 | Manchester to Hazel Grove | Night/Early morning off-peak
50434 -> 50436,50434,50436,Manchester to Hazel Grove,PM interpeak,E01005239,Winterford Avenue,Plymouth Grove West,97,283.06899999999996,20.0,32.0,0.32,0.6159581439999999,32.0,41.0,68.0,50434 -> 50436 | Manchester to Hazel Grove | PM interpeak
50434 -> 50436,50434,50436,Manchester to Hazel Grove,PM peak,E01005239,Winterford Avenue,Plymouth Grove West,153,283.06899999999996,22.0,32.80000000000001,0.3280000000000001,0.6313570976000001,32.80000000000001,40.19999999999999,67.19999999999999,50434 -> 50436 | Manchester to Hazel Grove | PM peak
50436 -> 50438,50436,50438,Manchester to Hazel Grove,AM interpeak,E01005239,Plymouth Grove West,Plymouth Grove,193,309.6189999999997,5.0,10.0,0.1,0.2105409199999998,10.0,63.0,90.0,50436 -> 50438 | Manchester to Hazel Grove | AM interpeak
50436 -> 50438,50436,50438,Manchester to Hazel Grove,AM peak,E01005239,Plymouth Grove West,Plymouth Grove,114,309.6189999999997,21.0,45.0,0.45,0.9474341399999991,45.0,28.0,55.0,50436 -> 50438 | Manchester to Hazel Grove | AM peak
50436 -> 50438,50436,50438,Manchester to Hazel Grove,Evening off-peak,E01005239,Plymouth Grove West,Plymouth Grove,136,309.6189999999997,6.0,11.0,0.11,0.23159501199999977,11.0,62.0,89.0,50436 -> 50438 | Manchester to Hazel Grove | Evening off-peak
50436 -> 50438,50436,50438,Manchester to Hazel Grove,Night/Early morning off-peak,E01005239,Plymouth Grove West,Plymouth Grove,74,309.6189999999997,12.0,20.0,0.2,0.4210818399999996,20.0,53.0,80.0,50436 -> 50438 | Manchester to Hazel Grove | Night/Early morning off-peak
50436 -> 50438,50436,50438,Manchester to Hazel Grove,PM interpeak,E01005239,Plymouth Grove West,Plymouth Grove,96,309.6189999999997,23.0,34.0,0.34,0.7158391279999993,34.0,39.0,66.0,50436 -> 50438 | Manchester to Hazel Grove | PM interpeak
50436 -> 50438,50436,50438,Manchester to Hazel Grove,PM peak,E01005239,Plymouth Grove West,Plymouth Grove,153,309.6189999999997,24.0,35.80000000000001,0.3580000000000001,0.7537364935999995,35.80000000000001,37.19999999999999,64.19999999999999,50436 -> 50438 | Manchester to Hazel Grove | PM peak
50438 -> 50442,50438,50442,Manchester to Hazel Grove,AM interpeak,E01005239,Plymouth Grove,Longsight Library & Learning Centre,194,407.18499999999995,6.0,10.0,0.1,0.2768858,10.0,63.0,90.0,50438 -> 50442 | Manchester to Hazel Grove | AM interpeak
50438 -> 50442,50438,50442,Manchester to Hazel Grove,AM peak,E01005239,Plymouth Grove,Longsight Library & Learning Centre,112,407.18499999999995,23.0,47.900000000000006,0.47900000000000004,1.326282982,47.900000000000006,25.099999999999994,52.099999999999994,50438 -> 50442 | Manchester to Hazel Grove | AM peak
50438 -> 50442,50438,50442,Manchester to Hazel Grove,Evening off-peak,E01005239,Plymouth Grove,Longsight Library & Learning Centre,138,407.18499999999995,7.0,13.0,0.13,0.35995153999999996,13.0,60.0,87.0,50438 -> 50442 | Manchester to Hazel Grove | Evening off-peak
50438 -> 50442,50438,50442,Manchester to Hazel Grove,Night/Early morning off-peak,E01005239,Plymouth Grove,Longsight Library & Learning Centre,74,407.18499999999995,12.0,22.0,0.22,0.60914876,22.0,51.0,78.0,50438 -> 50442 | Manchester to Hazel Grove | Night/Early morning off-peak
50438 -> 50442,50438,50442,Manchester to Hazel Grove,PM interpeak,E01005239,Plymouth Grove,Longsight Library & Learning Centre,97,407.18499999999995,26.0,37.80000000000001,0.3780000000000001,1.0466283240000003,37.80000000000001,35.19999999999999,62.19999999999999,50438 -> 50442 | Manchester to Hazel Grove | PM interpeak
50438 -> 50442,50438,50442,Manchester to Hazel Grove,PM peak,E01005239,Plymouth Grove,Longsight Library & Learning Centre,151,407.18499999999995,26.0,39.0,0.39,1.0798546199999999,39.0,34.0,61.0,50438 -> 50442 | Manchester to Hazel Grove | PM peak
50442 -> 48833,50442,48833,Manchester to Hazel Grove,AM interpeak,E01005232,Longsight Library & Learning Centre,Slade Lane,193,504.5060000000003,6.0,11.0,0.11,0.3773704880000003,11.0,62.0,89.0,50442 -> 48833 | Manchester to Hazel Grove | AM interpeak
50442 -> 48833,50442,48833,Manchester to Hazel Grove,AM peak,E01005232,Longsight Library & Learning Centre,Slade Lane,111,504.5060000000003,25.0,56.0,0.56,1.9211588480000013,56.00000000000001,17.0,44.0,50442 -> 48833 | Manchester to Hazel Grove | AM peak
50442 -> 48833,50442,48833,Manchester to Hazel Grove,Evening off-peak,E01005232,Longsight Library & Learning Centre,Slade Lane,139,504.5060000000003,7.0,14.0,0.14,0.4802897120000003,14.000000000000002,59.0,86.0,50442 -> 48833 | Manchester to Hazel Grove | Evening off-peak
50442 -> 48833,50442,48833,Manchester to Hazel Grove,Night/Early morning off-peak,E01005232,Longsight Library & Learning Centre,Slade Lane,74,504.5060000000003,13.5,23.0,0.23,0.7890473840000005,23.0,50.0,77.0,50442 -> 48833 | Manchester to Hazel Grove | Night/Early morning off-peak
50442 -> 48833,50442,48833,Manchester to Hazel Grove,PM interpeak,E01005232,Longsight Library & Learning Centre,Slade Lane,96,504.5060000000003,28.0,41.0,0.41,1.4065627280000008,41.0,32.0,59.0,50442 -> 48833 | Manchester to Hazel Grove | PM interpeak
50442 -> 48833,50442,48833,Manchester to Hazel Grove,PM peak,E01005232,Longsight Library & Learning Centre,Slade Lane,153,504.5060000000003,27.0,40.80000000000001,0.4080000000000001,1.3997014464000013,40.80000000000001,32.19999999999999,59.19999999999999,50442 -> 48833 | Manchester to Hazel Grove | PM peak
50826 -> 129934,50826,129934,Hazel Grove to Manchester,AM interpeak,E01033654,Minshull Street,Piccadilly Gardens,194,371.98199999999997,3.0,6.0,0.06,0.15176865599999997,6.0,67.0,94.0,50826 -> 129934 | Hazel Grove to Manchester | AM interpeak
50826 -> 129934,50826,129934,Hazel Grove to Manchester,AM peak,E01033654,Minshull Street,Piccadilly Gardens,113,371.98199999999997,9.0,19.799999999999997,0.19799999999999998,0.5008365647999999,19.799999999999997,53.2,80.2,50826 -> 129934 | Hazel Grove to Manchester | AM peak
50826 -> 129934,50826,129934,Hazel Grove to Manchester,Evening off-peak,E01033654,Minshull Street,Piccadilly Gardens,125,371.98199999999997,14.0,20.60000000000001,0.20600000000000007,0.5210723856000001,20.60000000000001,52.39999999999999,79.39999999999999,50826 -> 129934 | Hazel Grove to Manchester | Evening off-peak
50826 -> 129934,50826,129934,Hazel Grove to Manchester,Night/Early morning off-peak,E01033654,Minshull Street,Piccadilly Gardens,80,371.98199999999997,22.0,32.0,0.32,0.809432832,32.0,41.0,68.0,50826 -> 129934 | Hazel Grove to Manchester | Night/Early morning off-peak
50826 -> 129934,50826,129934,Hazel Grove to Manchester,PM interpeak,E01033654,Minshull Street,Piccadilly Gardens,99,371.98199999999997,15.0,23.200000000000003,0.23200000000000004,0.5868388032,23.200000000000003,49.8,76.8,50826 -> 129934 | Hazel Grove to Manchester | PM interpeak
50826 -> 129934,50826,129934,Hazel Grove to Manchester,PM peak,E01033654,Minshull Street,Piccadilly Gardens,151,371.98199999999997,12.0,19.0,0.19,0.48060074399999997,19.0,54.0,81.0,50826 -> 129934 | Hazel Grove to Manchester | PM peak
54150 -> 48350,54150,48350,Hazel Grove to Manchester,AM interpeak,E01005065,Grosvenor Street,Travis Street,194,430.6170000000002,3.0,6.0,0.06,0.17569173600000007,6.0,67.0,94.0,54150 -> 48350 | Hazel Grove to Manchester | AM interpeak
54150 -> 48350,54150,48350,Hazel Grove to Manchester,AM peak,E01005065,Grosvenor Street,Travis Street,115,430.6170000000002,9.0,19.60000000000001,0.1960000000000001,0.5739263376000006,19.60000000000001,53.39999999999999,80.39999999999999,54150 -> 48350 | Hazel Grove to Manchester | AM peak
54150 -> 48350,54150,48350,Hazel Grove to Manchester,Evening off-peak,E01005065,Grosvenor Street,Travis Street,123,430.6170000000002,15.0,21.0,0.21,0.6149210760000002,21.0,52.0,79.0,54150 -> 48350 | Hazel Grove to Manchester | Evening off-peak
54150 -> 48350,54150,48350,Hazel Grove to Manchester,Night/Early morning off-peak,E01005065,Grosvenor Street,Travis Street,80,430.6170000000002,22.0,33.20000000000002,0.3320000000000002,0.972160939200001,33.20000000000002,39.79999999999998,66.79999999999998,54150 -> 48350 | Hazel Grove to Manchester | Night/Early morning off-peak
54150 -> 48350,54150,48350,Hazel Grove to Manchester,PM interpeak,E01005065,Grosvenor Street,Travis Street,99,430.6170000000002,14.0,22.0,0.22,0.6442030320000003,22.0,51.0,78.0,54150 -> 48350 | Hazel Grove to Manchester | PM interpeak
54150 -> 48350,54150,48350,Hazel Grove to Manchester,PM peak,E01005065,Grosvenor Street,Travis Street,151,430.6170000000002,14.0,20.0,0.2,0.5856391200000003,20.0,53.0,80.0,54150 -> 48350 | Hazel Grove to Manchester | PM peak
54154 -> 50424,54154,50424,Manchester to Hazel Grove,AM interpeak,E01005065,Ardwick Green Park,Apollo Theatre,194,472.6109999999999,3.0,5.0,0.05,0.16068773999999997,5.0,68.0,95.0,54154 -> 50424 | Manchester to Hazel Grove | AM interpeak
54154 -> 50424,54154,50424,Manchester to Hazel Grove,AM peak,E01005065,Ardwick Green Park,Apollo Theatre,114,472.6109999999999,10.5,21.400000000000006,0.21400000000000005,0.6877435272,21.400000000000006,51.599999999999994,78.6,54154 -> 50424 | Manchester to Hazel Grove | AM peak
54154 -> 50424,54154,50424,Manchester to Hazel Grove,Evening off-peak,E01005065,Ardwick Green Park,Apollo Theatre,133,472.6109999999999,3.0,7.0,0.07,0.22496283599999994,7.000000000000001,66.0,93.0,54154 -> 50424 | Manchester to Hazel Grove | Evening off-peak
54154 -> 50424,54154,50424,Manchester to Hazel Grove,Night/Early morning off-peak,E01005065,Ardwick Green Park,Apollo Theatre,74,472.6109999999999,6.0,12.700000000000003,0.12700000000000003,0.4081468596,12.700000000000003,60.3,87.3,54154 -> 50424 | Manchester to Hazel Grove | Night/Early morning off-peak
54154 -> 50424,54154,50424,Manchester to Hazel Grove,PM interpeak,E01005065,Ardwick Green Park,Apollo Theatre,98,472.6109999999999,11.0,19.0,0.19,0.6106134119999999,19.0,54.0,81.0,54154 -> 50424 | Manchester to Hazel Grove | PM interpeak
54154 -> 50424,54154,50424,Manchester to Hazel Grove,PM peak,E01005065,Ardwick Green Park,Apollo Theatre,153,472.6109999999999,12.0,18.80000000000001,0.1880000000000001,0.6041859024000003,18.80000000000001,54.19999999999999,81.19999999999999,54154 -> 50424 | Manchester to Hazel Grove | PM peak
54156 -> 54150,54156,54150,Hazel Grove to Manchester,AM interpeak,E01005065,Ardwick Green Park,Grosvenor Street,193,251.012999999999,3.0,7.0,0.07,0.11948218799999952,7.000000000000001,66.0,93.0,54156 -> 54150 | Hazel Grove to Manchester | AM interpeak
54156 -> 54150,54156,54150,Hazel Grove to Manchester,AM peak,E01005065,Ardwick Green Park,Grosvenor Street,116,251.012999999999,9.0,20.0,0.2,0.34137767999999863,20.0,53.0,80.0,54156 -> 54150 | Hazel Grove to Manchester | AM peak
54156 -> 54150,54156,54150,Hazel Grove to Manchester,Evening off-peak,E01005065,Ardwick Green Park,Grosvenor Street,123,251.012999999999,15.0,21.0,0.21,0.3584465639999985,21.0,52.0,79.0,54156 -> 54150 | Hazel Grove to Manchester | Evening off-peak
54156 -> 54150,54156,54150,Hazel Grove to Manchester,Night/Early morning off-peak,E01005065,Ardwick Green Park,Grosvenor Street,81,251.012999999999,22.0,35.0,0.35,0.5974109399999976,35.0,38.0,65.0,54156 -> 54150 | Hazel Grove to Manchester | Night/Early morning off-peak
54156 -> 54150,54156,54150,Hazel Grove to Manchester,PM interpeak,E01005065,Ardwick Green Park,Grosvenor Street,100,251.012999999999,14.5,22.0,0.22,0.3755154479999985,22.0,51.0,78.0,54156 -> 54150 | Hazel Grove to Manchester | PM interpeak
